date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
1987-12-25,1.0,0.40949997,-3.5904999,-1.2905,-2.6641893,-6.778484,-4.4494743,0,0,0.0,0.0,0.0,0.0,7.42159,12.24,326.50055,4.23,0.31955147
1987-12-26,2.0,2.6095,-3.5405,-0.1363334,-0.24413347,-7.2813215,-3.3894484,0,0,0.0,0.0,0.0,0.0,7.2359104,12.24,25.776085,5.39,0.41748804
1987-12-27,3.0,3.5095,-1.3905,1.2595,0.640913,-5.4895835,-2.0283842,0,0,0.0,0.0,0.0,0.0,9.107359,14.04,55.567963,2.34,0.33519307
1987-12-28,3.0,4.7595,1.8095,3.247,2.1625676,-1.1483095,0.5333357,0,0,0.0,0.0,0.0,0.0,8.942214,12.959999,40.25696,3.88,0.39103925
1987-12-29,51.0,3.4595,1.1095,1.8678333,0.33126783,-2.6700335,-1.7671663,0,0,2.0,2.0,0.0,10.0,12.218805,23.4,47.130123,1.61,0.2554063
1987-12-30,3.0,3.5095,0.3095,2.3719997,-0.15606546,-4.465956,-1.567232,0,0,0.0,0.0,0.0,0.0,14.05845,28.8,36.645744,4.85,0.6271273
1987-12-31,0.0,1.5595,-1.5905,-0.123833336,-2.3635387,-6.061439,-4.4181685,0,0,0.0,0.0,0.0,0.0,14.291592,25.919998,35.605465,5.24,0.6594424
1988-01-01,0.0,0.6595,-2.8404999,-1.0175834,-3.1709237,-6.731464,-4.8015227,0,0,0.0,0.0,0.0,0.0,8.647496,19.44,16.174547,5.3,0.40503147
1988-01-02,1.0,1.3095,-5.2405,-1.6238335,-2.4115417,-10.429232,-5.617372,0,0,0.0,0.0,0.0,0.0,14.277983,25.56,24.044224,5.27,0.44159305
1988-01-03,1.0,1.3595,-6.4405,-2.8071663,-3.1964192,-12.591111,-8.248401,0,0,0.0,0.0,0.0,0.0,23.686249,38.519997,45.788868,5.31,0.7923354
1988-01-04,2.0,1.8594999,-3.9905,-2.0842497,-2.0649242,-8.870096,-6.5857716,0,0,0.0,0.0,0.0,0.0,13.237038,28.44,41.319286,5.52,0.60537255
1988-01-05,3.0,2.1595001,-3.8905,-0.103000045,-1.4231596,-8.525025,-4.074816,0,0,0.0,0.0,0.0,0.0,11.200571,21.599998,40.938763,2.87,0.47468877
1988-01-06,3.0,4.1595,-0.1905,2.10325,1.4102955,-3.7552526,-1.1256223,0,0,0.0,0.0,0.0,0.0,8.654987,13.679999,39.7874,2.86,0.38339058
1988-01-07,3.0,3.9095001,-1.6905,1.1844999,0.0074038506,-6.3762207,-2.8152587,0,0,0.0,0.0,0.0,0.0,13.044722,26.28,42.120945,4.8,0.5435552
1988-01-08,75.0,2.7095,-3.0405,-0.18424998,-1.2922935,-7.9282427,-4.491586,0,0,6.8,1.3000002,3.8499997,9.0,14.693999,29.88,66.01382,2.16,0.52153546
1988-01-09,73.0,4.0095,1.3595,2.538667,-0.14233875,-2.2513585,-1.2837306,0,0,6.800001,6.0000005,0.63000005,19.0,18.35647,29.88,107.32732,1.1,0.2482473
1988-01-10,53.0,4.4095,2.4095001,3.601167,1.8513155,-1.0854406,0.017700722,0,0,2.2,2.2,0.0,6.0,18.0,37.079998,159.2847,3.65,0.3760757
1988-01-11,75.0,4.4595,-1.7405,1.9928333,1.3101468,-5.1221294,-1.1082381,0,0,8.0,3.9999998,2.8,6.0,8.942214,20.16,217.78867,4.62,0.42947307
1988-01-12,71.0,4.2595,-0.0905,2.5553334,0.3975029,-3.7737145,-1.3843708,0,0,3.4,3.3000002,0.07,10.0,19.376562,29.519999,116.49631,2.49,0.46191737
1988-01-13,55.0,4.5095,2.2595,3.3074167,0.15451717,-2.1616697,-0.9278824,0,0,10.300001,10.300001,0.0,18.0,25.02971,42.12,124.760284,1.76,0.2342925
1988-01-14,63.0,8.409499,4.2595,6.2469997,4.713478,-0.016160965,1.7889619,0,0,36.499996,36.499996,0.0,24.0,32.28981,65.159996,150.65417,0.6,0.23070623
1988-01-15,61.0,5.6595,4.2595,4.769917,1.334619,-2.437396,0.10458992,0,0,10.8,10.8,0.0,14.0,32.682766,60.839996,155.12225,2.86,0.5665736
1988-01-16,71.0,4.4595,-1.0405,2.8615835,0.7923107,-4.5676866,-1.4016695,0,0,11.2,10.9,0.21000001,24.0,31.072817,66.6,165.75075,2.5,0.3612868
1988-01-17,51.0,3.7095,-1.0405,1.0949167,0.74280834,-4.398278,-2.2279818,0,0,0.8000001,0.8000001,0.0,6.0,10.239453,18.0,109.198944,4.51,0.4522409
1988-01-18,73.0,4.7595,1.0595,2.4886668,2.285407,-2.5065637,-0.7031436,0,0,4.4999995,3.2,0.90999997,11.0,10.587917,24.48,72.05888,3.82,0.44639823
1988-01-19,53.0,3.0595,0.20949998,2.1845002,-0.08834839,-3.0900545,-1.2674453,0,0,1.6,1.6,0.0,6.0,12.979984,21.96,92.5983,1.11,0.24428026
1988-01-20,73.0,6.7595,2.7095,4.1386666,2.4437733,-3.8092256,-0.30206499,0,0,6.0,5.6,0.28,7.0,32.335934,55.8,188.88055,4.04,0.60047853
1988-01-21,3.0,4.2595,-0.2405,2.4136665,1.5481143,-3.5597515,-0.46338597,0,0,0.0,0.0,0.0,0.0,8.39657,18.359999,100.984085,4.22,0.4145886
1988-01-22,61.0,3.9095001,0.3095,2.25325,1.1248178,-2.8389697,-0.6818023,0,0,7.9000006,7.9000006,0.0,9.0,8.4042845,17.64,137.44246,1.31,0.19631776
1988-01-23,3.0,4.8595,-2.1405,2.0678332,2.0853405,-5.5831013,-0.77931976,0,0,0.0,0.0,0.0,0.0,8.557102,19.8,224.86324,5.81,0.51006985
1988-01-24,3.0,3.2595,-0.44050002,1.51575,0.6896453,-3.7599711,-1.3357509,0,0,0.0,0.0,0.0,0.0,7.172949,15.119999,45.16142,2.65,0.32466695
1988-01-25,3.0,6.6095,0.2595,3.1095,3.972043,-2.7858262,0.3470447,0,0,0.0,0.0,0.0,0.0,7.42159,13.32,34.824554,5.46,0.5805966
1988-01-26,3.0,7.5595,0.7595,3.3219998,5.619725,-2.2920938,0.57231945,0,0,0.0,0.0,0.0,0.0,8.891344,15.84,18.755144,5.24,0.5584903
1988-01-27,3.0,6.9595,0.35950002,4.476167,4.0641203,-2.7541668,1.5076923,0,0,0.0,0.0,0.0,0.0,8.891343,16.56,57.419914,2.17,0.4378031
1988-01-28,61.0,8.3095,4.7095,5.8824162,5.9739046,0.9979048,2.8062236,0,0,9.099999,9.099999,0.0,19.0,21.629978,43.56,124.009445,2.55,0.32649934
1988-01-29,61.0,5.9095,1.9595001,4.47825,2.11133,-1.9122105,0.6791858,0,0,11.099999,11.099999,0.0,14.0,21.611998,39.96,200.75584,2.92,0.4564603
1988-01-30,71.0,3.0095,-1.9905,0.7970001,-0.38857365,-8.169162,-3.323188,0,0,0.4,0.3,0.07,2.0,19.61587,38.88,27.84473,6.39,0.87113935
1988-01-31,0.0,-0.6905,-5.3405,-3.3217504,-6.8038025,-11.322817,-9.418346,0,0,0.0,0.0,0.0,0.0,21.915691,43.92,42.58999,8.56,1.4049716
1988-02-01,2.0,-1.4905,-6.9905,-4.092584,-5.2782574,-12.057159,-8.973483,0,0,0.0,0.0,0.0,0.0,20.421871,40.32,45.06395,7.78,0.9864102
1988-02-02,75.0,-1.1405,-3.6905,-2.5134163,-4.5102215,-8.236733,-6.6842003,0,0,10.400001,0.6999998,6.86,15.0,10.829959,28.44,87.77178,1.25,0.3990508
1988-02-03,71.0,1.4595001,-0.9405,0.36991665,-1.2316971,-4.8403616,-2.8244555,0,0,0.0,0.0,0.07,0.0,8.714677,16.919998,36.462177,4.88,0.5229245
1988-02-04,3.0,3.8595,-2.0405,0.37199998,0.09481239,-6.4997907,-3.8334506,0,0,0.0,0.0,0.0,0.0,11.304229,23.759998,30.731497,7.71,0.90856695
1988-02-05,3.0,6.2095,-0.54050004,2.3053331,3.7061806,-4.832238,-1.0085461,0,0,0.0,0.0,0.0,0.0,11.304229,21.24,34.834393,5.31,0.67673975
1988-02-06,53.0,4.9095,0.7595,2.9845002,2.6792068,-2.4332457,0.3392144,0,0,3.4999998,3.4999998,0.0,13.0,8.669949,17.64,79.944565,3.71,0.44862586
1988-02-07,63.0,7.1095,3.0595,4.8511667,5.543044,0.3799796,2.3225324,0,0,15.5,15.5,0.0,19.0,14.512064,27.0,140.24924,4.49,0.53804785
1988-02-08,61.0,5.7595,1.0595,3.272,2.270176,-2.2228358,0.35077056,0,0,6.799999,6.799999,0.0,9.0,13.37825,32.760002,69.75045,2.62,0.4201597
1988-02-09,61.0,6.3095,2.5595,4.2886662,3.6070228,-1.2198427,1.1444062,0,0,10.400001,10.400001,0.0,14.0,16.862455,30.599998,172.84589,2.19,0.27590197
1988-02-10,53.0,7.1095,1.7595,4.8303328,4.5093937,-1.2528067,2.1411514,0,0,8.5,8.5,0.0,18.0,16.263872,28.08,152.9576,1.76,0.2783714
1988-02-11,53.0,7.6595,5.1095,6.647,5.1066933,2.6133757,4.046763,0,0,5.5,5.5,0.0,15.0,14.494192,28.08,175.6253,2.08,0.31568137
1988-02-12,61.0,7.4595,5.2095,6.167834,5.455867,0.626636,3.1862762,0,0,8.5,8.5,0.0,13.0,28.503725,51.48,151.97234,2.95,0.46838146
1988-02-13,53.0,6.9095,3.4095001,5.17825,4.0346775,0.13908291,1.5788132,0,0,1.7,1.7,0.0,3.0,19.602652,37.8,231.1269,6.86,0.8805339
1988-02-14,61.0,5.4595,3.2595,4.09075,1.4088845,-1.3312511,-0.014872919,0,0,23.5,23.5,0.0,22.0,29.871325,56.88,151.25447,1.0,0.179996
1988-02-15,2.0,7.3595,3.1095,5.097,3.600772,-0.94068813,1.32755,0,0,0.0,0.0,0.0,0.0,18.089775,36.36,224.095,7.42,0.92228436
1988-02-16,51.0,6.0595,1.5095,4.1011667,2.5630293,-1.3687668,0.8012354,0,0,0.90000004,0.90000004,0.0,5.0,13.202726,23.4,183.2638,7.14,0.8275128
1988-02-17,61.0,6.9595,2.5595,4.5470004,4.544976,-1.0134454,0.86594754,0,0,8.9,8.9,0.0,14.0,25.212852,49.68,171.71426,4.27,0.47701386
1988-02-18,3.0,6.1095,0.85950005,3.876167,4.220381,-2.2261672,1.5468594,0,0,0.0,0.0,0.0,0.0,7.42159,17.28,152.31903,4.99,0.5497056
1988-02-19,3.0,6.8095,2.1095,4.4886665,5.0365047,-0.40455294,2.3939452,0,0,0.0,0.0,0.0,0.0,5.1919937,11.5199995,82.60609,6.52,0.75336194
1988-02-20,1.0,8.5595,0.20949998,4.049083,6.2845173,-2.6693456,1.495565,0,0,0.0,0.0,0.0,0.0,6.4096174,16.919998,340.221,10.72,1.1487601
1988-02-21,1.0,7.1595,1.6595,4.3282504,4.1157064,-1.1561146,1.712071,0,0,0.0,0.0,0.0,0.0,14.205182,28.08,245.43285,10.84,1.0957035
1988-02-22,2.0,8.909499,0.009499997,4.151166,5.6569157,-3.093888,1.0986345,0,0,0.0,0.0,0.0,0.0,11.384199,25.919998,7.6596656,12.01,1.3088633
1988-02-23,1.0,10.0595,1.7595,5.0303335,7.305212,-2.6987152,1.378388,0,0,0.0,0.0,0.0,0.0,14.904173,27.359999,28.690172,9.37,1.3707831
1988-02-24,1.0,11.0095,0.20949998,5.1449165,8.840595,-3.2508326,2.390507,0,0,0.0,0.0,0.0,0.0,7.653705,14.4,31.701357,12.36,1.4831518
1988-02-25,51.0,9.8095,1.4595001,5.52825,8.074519,-1.5562341,3.024122,0,0,0.1,0.1,0.0,1.0,6.28713,16.919998,37.740337,7.23,0.95467454
1988-02-26,2.0,13.159499,3.0595,7.817833,11.928881,0.28420925,5.737801,0,0,0.0,0.0,0.0,0.0,9.605998,18.359999,343.44284,11.23,1.4503324
1988-02-27,2.0,13.459499,4.6595,8.392834,11.303583,2.332285,6.110346,0,0,0.0,0.0,0.0,0.0,13.0447235,24.119999,337.71265,12.55,1.5967047
1988-02-28,1.0,15.159499,4.8095,8.997001,13.338696,1.4023333,6.463365,0,0,0.0,0.0,0.0,0.0,11.874544,21.599998,5.171564,12.33,1.7911246
1988-02-29,53.0,11.1095,4.5595,7.822,10.127968,2.0778918,6.072426,0,0,3.6000001,3.6000001,0.0,10.0,5.6920996,11.159999,58.48903,4.88,0.73181546
1988-03-01,51.0,11.159499,3.4595,7.5386662,9.543278,1.4141407,5.8121357,0,0,0.4,0.4,0.0,3.0,8.587338,20.519999,224.35632,10.19,1.2357816
1988-03-02,61.0,7.4595,5.4595,6.71575,5.6081505,1.2209363,3.9229326,0,0,11.200001,11.200001,0.0,18.0,21.385939,41.399998,163.05786,3.63,0.4274959
1988-03-03,51.0,7.1595,4.1595,5.3886676,4.3964214,0.8164778,2.2945824,0,0,1.0,1.0,0.0,4.0,16.29174,33.48,208.8921,10.05,1.2239168
1988-03-04,61.0,8.659499,3.4595,5.1845,6.1534786,-0.45152473,1.946381,0,0,7.4,7.4,0.0,14.0,15.815435,27.0,108.50783,4.57,0.764236
1988-03-05,61.0,4.9095,3.4095001,4.3074164,1.3062038,-1.5728912,0.16725738,0,0,11.400001,11.400001,0.0,21.0,31.353088,62.639996,148.86504,2.56,0.35439956
1988-03-06,55.0,8.8095,3.3595,5.5678334,5.542055,-1.7705479,1.4418164,0,0,10.2,10.2,0.0,18.0,24.546085,51.12,192.13844,6.25,0.9302305
1988-03-07,51.0,7.3595,2.4595,4.972,5.3553066,-0.5000472,2.354318,0,0,0.4,0.4,0.0,3.0,9.826088,19.44,124.08299,7.5,0.93005127
1988-03-08,61.0,6.3095,4.0595,5.1490836,4.0658274,0.9674454,2.216325,0,0,20.2,20.2,0.0,23.0,17.49615,28.44,78.08328,1.67,0.32785618
1988-03-09,1.0,7.1595,3.1595001,5.0095,3.0951161,0.04513216,1.5710468,0,0,0.0,0.0,0.0,0.0,15.30741,36.0,246.41066,12.19,1.3274294
1988-03-10,2.0,7.3595,1.9095001,4.3345,4.6738615,-0.6459501,1.5667204,0,0,0.0,0.0,0.0,0.0,13.1041975,26.28,320.31454,13.14,1.4635875
1988-03-11,2.0,8.959499,-0.0905,4.611584,6.518504,-2.5937724,2.1407886,0,0,0.0,0.0,0.0,0.0,5.991594,15.4800005,302.11795,15.88,1.8211246
1988-03-12,1.0,9.8095,1.4595001,5.8949165,7.875721,-0.93131256,3.6795847,0,0,0.0,0.0,0.0,0.0,6.87779,16.56,287.1028,15.81,1.8406518
1988-03-13,51.0,8.8095,1.3595,5.6803336,6.909569,-1.1587014,3.515301,0,0,0.4,0.4,0.0,3.0,6.696387,12.599999,236.0035,8.72,1.0852916
1988-03-14,1.0,10.459499,2.0595,6.5574164,7.372837,-0.63371897,3.5334308,0,0,0.0,0.0,0.0,0.0,17.25373,28.08,320.6281,17.12,2.2661457
1988-03-15,0.0,12.209499,2.6595001,6.7969995,9.022672,-1.345655,3.285002,0,0,0.0,0.0,0.0,0.0,12.224107,28.44,9.0449095,17.22,2.3796248
1988-03-16,1.0,12.709499,2.3595,7.2178326,11.016812,-0.8615861,4.544326,0,0,0.0,0.0,0.0,0.0,9.826088,19.08,359.2486,17.37,2.315398
1988-03-17,3.0,12.8095,2.8095,7.3845,10.753578,-0.02712822,5.0664625,0,0,0.0,0.0,0.0,0.0,6.12,10.799999,354.2111,11.85,1.7063586
1988-03-18,1.0,14.209499,3.2095,8.136583,12.691666,0.30204773,5.919264,0,0,0.0,0.0,0.0,0.0,5.8603754,14.4,27.75848,15.93,2.2148705
1988-03-19,53.0,12.0095,3.9594998,7.772,9.790606,1.237359,5.4319043,0,0,0.7,0.7,0.0,1.0,9.779817,21.96,151.55098,10.56,1.4971088
1988-03-20,61.0,8.209499,4.1095,7.0990834,5.3088646,1.2839499,3.8939066,0,0,17.899998,17.899998,0.0,18.0,20.898611,40.32,174.39244,3.42,0.5021542
1988-03-21,55.0,8.459499,3.2095,5.4574165,5.3839827,0.46879387,2.6950057,0,0,10.7,10.7,0.0,19.0,14.408997,32.760002,174.47633,10.98,1.2564766
1988-03-22,63.0,7.1095,3.8095002,5.172,3.5746064,-0.27304935,1.1461492,0,0,22.0,22.0,0.0,24.0,31.056128,72.36,131.79587,3.93,0.45865571
1988-03-23,61.0,8.3595,5.2095,6.3803334,3.6164093,1.0598836,1.8990021,0,0,13.800001,13.800001,0.0,21.0,26.795223,48.6,192.07968,3.57,0.71605533
1988-03-24,61.0,5.6595,3.6595001,4.5470004,1.1461306,-1.048202,0.17853855,0,0,8.999999,8.999999,0.0,13.0,28.241076,54.36,167.95149,3.8,0.5359084
1988-03-25,63.0,7.3095,2.1095,4.617833,3.5493217,-1.058527,1.0655471,0,0,19.300001,19.300001,0.0,16.0,21.96295,42.12,169.07587,3.26,0.4688444
1988-03-26,61.0,6.2595,2.5595,4.6595006,2.767263,-0.48908544,1.3533918,0,0,8.5,8.5,0.0,15.0,14.689588,33.48,211.44676,7.76,0.9516176
1988-03-27,3.0,7.8595004,2.4595,4.9490833,3.653318,-1.1661224,1.1170057,0,0,0.0,0.0,0.0,0.0,14.458382,36.719997,258.87784,16.99,2.022098
1988-03-28,55.0,6.2095,-0.44050002,3.5449169,2.225895,-3.6924257,0.22587459,0,0,8.4,8.4,0.0,14.0,16.595179,37.44,150.80545,10.35,1.1095147
1988-03-29,53.0,8.5595,2.5095,5.0761666,5.385064,-1.1629653,1.9499803,0,0,5.999999,5.999999,0.0,13.0,13.684735,31.319998,199.00609,12.71,1.5367866
1988-03-30,3.0,8.8595,2.7095,6.032417,6.1266127,-0.06217146,3.5428536,0,0,0.0,0.0,0.0,0.0,8.049845,18.72,147.47781,12.96,1.6070324
1988-03-31,51.0,8.5095,4.4595,6.492832,6.187093,2.1698542,4.218105,0,0,0.1,0.1,0.0,1.0,9.746631,21.599998,158.74944,6.33,0.88687664
1988-04-01,55.0,8.0095,5.2595,6.9011664,6.210429,2.7054358,4.812844,0,0,13.0,13.0,0.0,23.0,9.826088,18.72,170.50159,2.67,0.44124135
1988-04-02,61.0,7.6095,6.4595,6.984499,5.3797903,1.5708547,3.4325047,0,0,31.4,31.4,0.0,24.0,33.270313,62.279995,144.38742,2.24,0.3401949
1988-04-03,61.0,8.959499,3.8595,6.2844996,3.601171,0.28441906,1.9791602,0,0,10.599999,10.599999,0.0,21.0,22.657131,47.519997,200.04596,14.31,1.7587116
1988-04-04,55.0,8.5095,2.2095,5.2324166,4.1690187,-1.3832445,1.4828181,0,0,7.1,7.1,0.0,15.0,17.782686,38.519997,192.388,16.93,1.9893175
1988-04-05,71.0,7.6595,2.5095,4.92825,4.3251705,-1.8206813,1.1875535,0,0,27.900002,27.800001,0.07,23.0,24.766848,48.6,139.72731,2.06,0.3710917
1988-04-06,61.0,9.0595,4.0595,6.186583,5.5653677,0.1989274,2.9908798,0,0,20.0,20.0,0.0,19.0,20.240198,50.399998,189.84575,8.68,1.2274774
1988-04-07,53.0,8.7595,2.3095,4.9803333,5.154808,-1.0195074,1.3450121,0,0,4.6999993,4.6999993,0.0,16.0,21.659918,46.8,180.96417,13.69,1.5186915
1988-04-08,51.0,8.409499,0.6595,4.892833,7.170388,-2.1462176,2.5217726,0,0,1.0,1.0,0.0,6.0,7.8625183,20.519999,199.47664,18.68,2.1326668
1988-04-09,1.0,14.3095,0.1595,7.3344994,11.852255,-3.2644496,4.5354915,0,0,0.0,0.0,0.0,0.0,9.693296,22.319998,12.400499,20.54,2.87803
1988-04-10,1.0,16.7595,4.8595,10.726167,15.79743,1.9902706,8.674619,0,0,0.0,0.0,0.0,0.0,7.386582,17.28,324.90405,21.14,3.1913521
1988-04-11,2.0,15.2595,4.8095,9.8345,14.258787,2.5908809,7.8728848,0,0,0.0,0.0,0.0,0.0,11.923557,21.599998,309.44556,20.66,2.9566066
1988-04-12,2.0,19.0095,5.9595,12.482415,18.323921,3.829958,11.155412,0,0,0.0,0.0,0.0,0.0,5.904439,16.56,339.29086,21.55,3.319882
1988-04-13,53.0,14.3595,9.3595,11.440751,13.327827,6.9566507,10.121122,0,0,2.8,2.8,0.0,10.0,9.021574,22.319998,197.43947,12.59,1.8565924
1988-04-14,3.0,15.3595,6.5095,11.046998,13.9246235,5.135337,9.823152,0,0,0.0,0.0,0.0,0.0,8.942214,18.359999,213.31065,15.77,2.2710881
1988-04-15,51.0,15.6095,6.9595,11.221999,15.164934,5.058378,10.229317,0,0,0.8,0.8,0.0,4.0,9.504273,21.599998,173.83603,20.31,2.7973964
1988-04-16,53.0,13.2595,6.9095,10.609502,11.545407,5.1935205,9.385332,0,0,2.9000003,2.9000003,0.0,6.0,11.212135,27.72,166.39024,12.2,1.6366799
1988-04-17,53.0,10.6095,8.3095,9.596998,9.225643,6.1237154,8.007109,0,0,4.4,4.4,0.0,13.0,11.165805,24.119999,175.89009,4.76,0.7957356
1988-04-18,51.0,11.3095,6.2095,8.65325,9.652912,3.8427982,6.583618,0,0,0.1,0.1,0.0,1.0,11.542478,21.24,174.66269,16.02,2.1064022
1988-04-19,1.0,17.3095,4.7095,10.828251,15.843088,2.4736295,8.765321,0,0,0.0,0.0,0.0,0.0,13.513193,27.359999,343.80118,23.34,3.5077438
1988-04-20,1.0,19.0095,7.5095,13.230331,18.680237,5.06378,11.470798,0,0,0.0,0.0,0.0,0.0,11.212135,20.880001,317.00253,24.94,4.040468
1988-04-21,3.0,14.459499,6.9095,10.6240835,13.611006,4.5893745,8.671294,0,0,0.0,0.0,0.0,0.0,15.226764,35.64,166.58282,24.32,3.2060077
1988-04-22,3.0,11.959499,6.9595,9.19075,9.747731,4.5252266,6.703312,0,0,0.0,0.0,0.0,0.0,12.682018,26.28,178.04634,16.53,2.3415468
1988-04-23,53.0,9.909499,4.5095,7.9011664,6.32596,2.0911632,4.9014597,0,0,5.4,5.4,0.0,18.0,15.596767,35.28,191.5693,11.43,1.6418105
1988-04-24,53.0,8.8595,3.1095,6.2157493,6.154746,0.5024724,3.5389254,0,0,2.0000002,2.0000002,0.0,9.0,13.004921,29.519999,176.23903,15.9,1.8228635
1988-04-25,3.0,10.8595,4.8095,7.969916,9.162692,2.3810735,5.859884,0,0,0.0,0.0,0.0,0.0,7.10031,19.44,118.37915,17.89,2.3543208
1988-04-26,0.0,15.5095,2.5595,9.5845,15.157457,0.0391922,7.9811635,0,0,0.0,0.0,0.0,0.0,8.435069,16.56,9.782379,26.39,3.763746
1988-04-27,53.0,17.5595,7.3595,11.986583,15.966686,4.202157,9.81907,0,0,1.0,1.0,0.0,3.0,11.570515,33.839996,61.55278,14.83,2.6299684
1988-04-28,61.0,13.459499,9.0595,11.322,11.971449,6.394539,9.264188,0,0,15.100002,15.100002,0.0,19.0,19.809813,38.519997,137.73187,6.68,1.1581464
1988-04-29,61.0,9.5095,6.0595,7.857416,7.4586086,3.0676765,5.437859,0,0,19.0,19.0,0.0,22.0,13.70839,32.039997,178.01067,15.08,1.8239689
1988-04-30,55.0,8.8095,4.4095,6.7595005,5.9899025,0.972466,3.8552468,0,0,10.299999,10.299999,0.0,21.0,13.979871,29.519999,197.22188,15.78,1.8069497
1988-05-01,51.0,9.709499,4.5595,6.917834,6.5700684,2.0263467,4.147736,0,0,2.8000002,2.8000002,0.0,14.0,14.05845,33.839996,181.35048,16.65,1.9688017
1988-05-02,61.0,8.3095,4.7095,6.2324176,5.07399,0.8608618,3.0457556,0,0,18.9,18.9,0.0,22.0,16.92383,39.6,116.711876,9.63,1.0713503
1988-05-03,53.0,11.8095,5.3595,8.1345,11.444662,2.7161522,6.2408967,0,0,6.1999993,6.1999993,0.0,16.0,9.3669195,28.08,113.198654,21.9,2.8017817
1988-05-04,51.0,13.5095,4.6095,9.555334,12.632757,2.49691,8.026948,0,0,0.4,0.4,0.0,3.0,8.891343,23.4,289.7181,25.31,3.362476
1988-05-05,3.0,13.709499,3.5595,9.596999,12.509077,1.2513633,7.7853374,0,0,0.0,0.0,0.0,0.0,8.891344,22.319998,199.69215,21.09,2.9590907
1988-05-06,51.0,11.5595,6.2595,9.4990835,9.966987,4.3671618,7.5972238,0,0,1.3000001,1.3000001,0.0,9.0,10.931203,27.0,180.53212,16.99,2.2357423
1988-05-07,1.0,15.8595,6.0095,11.188666,15.761097,4.0522556,10.028441,0,0,0.0,0.0,0.0,0.0,11.440979,26.64,253.38786,26.65,3.7015145
1988-05-08,1.0,18.2595,6.2595,12.89075,18.386946,4.4544325,11.905147,0,0,0.0,0.0,0.0,0.0,11.542478,21.96,186.51411,27.23,4.138001
1988-05-09,3.0,16.1095,8.959499,12.505332,15.25629,7.0753994,10.87926,0,0,0.0,0.0,0.0,0.0,11.753876,25.199999,145.20749,18.1,2.701948
1988-05-10,3.0,21.3095,11.2595,15.719916,22.56759,9.7800045,15.048789,0,0,0.0,0.0,0.0,0.0,9.983106,21.96,25.76308,22.97,3.9788613
1988-05-11,2.0,24.0095,12.1095,17.794916,24.133415,10.727411,17.301546,0,0,0.0,0.0,0.0,0.0,8.161764,17.64,19.885265,18.71,3.6299772
1988-05-12,63.0,21.5595,13.209499,17.29075,22.210785,11.179585,16.316431,0,0,7.6,7.6,0.0,5.0,17.339897,46.8,211.22983,24.21,4.323813
1988-05-13,63.0,12.8095,9.1095,10.755333,10.537149,6.088619,8.48088,0,0,29.900002,29.900002,0.0,22.0,22.691425,41.760002,190.76472,10.52,1.4911069
1988-05-14,55.0,14.0095,8.6095,11.082417,13.760115,6.8336906,9.699796,0,0,6.7,6.7,0.0,15.0,10.703569,25.56,141.51689,18.84,2.5645432
1988-05-15,3.0,19.1095,10.3595,14.496998,19.301144,7.7043085,13.165714,0,0,0.0,0.0,0.0,0.0,12.599998,20.519999,46.015137,18.1,3.2627535
1988-05-16,61.0,14.459499,7.5595,10.738666,13.605518,5.1804857,8.979333,0,0,26.9,26.9,0.0,21.0,16.418526,32.039997,160.9139,4.46,0.8009324
1988-05-17,55.0,11.3095,7.3595,9.267834,9.39346,4.6819468,6.9071674,0,0,10.7,10.7,0.0,22.0,14.917212,34.56,174.72043,15.91,2.0755565
1988-05-18,61.0,11.5595,7.3095,9.344915,10.170667,5.142004,7.4943395,0,0,9.3,9.3,0.0,18.0,12.096214,27.359999,139.73964,12.4,1.6590607
1988-05-19,3.0,13.909499,7.2095,10.511583,12.336788,5.7086983,9.09033,0,0,0.0,0.0,0.0,0.0,7.69592,22.68,165.09566,18.89,2.6227653
1988-05-20,3.0,17.2595,5.8095,12.969918,17.758944,3.9724236,12.403843,0,0,0.0,0.0,0.0,0.0,8.209263,22.319998,288.98065,28.12,4.177908
1988-05-21,1.0,24.4095,9.459499,17.601168,24.888918,8.069642,17.536362,0,0,0.0,0.0,0.0,0.0,5.8603754,15.119999,354.57687,27.3,4.722417
1988-05-22,61.0,17.8595,9.3095,14.378249,16.739922,6.4726315,12.967294,0,0,7.0,7.0,0.0,10.0,18.35647,39.96,190.95125,12.93,2.2353866
1988-05-23,51.0,12.7595,7.4595,10.367833,10.761775,5.4408827,8.308139,0,0,0.2,0.2,0.0,1.0,12.57426,26.28,221.2342,19.52,2.7764008
1988-05-24,2.0,15.459499,6.6095,12.126166,15.811224,4.6250715,10.99792,0,0,0.0,0.0,0.0,0.0,8.209263,20.16,192.52876,27.61,3.8875515
1988-05-25,1.0,15.909499,7.6095,12.361583,15.25964,5.072138,10.772302,0,0,0.0,0.0,0.0,0.0,10.483357,22.68,180.674,24.98,3.6614797
1988-05-26,53.0,15.3595,9.159499,12.488667,13.793169,7.507597,11.077629,0,0,2.6,2.6,0.0,4.0,15.273505,36.0,160.87854,19.35,2.8350487
