date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
1991-05-29,53.0,13.5595,9.5595,10.907416,10.656154,8.123035,8.945706,0,0,4.7000003,4.7000003,0.0,9.0,17.114204,36.36,143.79956,11.11,1.7099614
1991-05-30,53.0,13.3095,9.409499,11.4845,11.360473,8.7106695,9.959831,0,0,1.9000001,1.9000001,0.0,8.0,14.044615,32.399998,187.12488,16.32,2.2810328
1991-05-31,3.0,14.8595,8.909499,11.926167,13.606836,7.0780106,10.196349,0,0,0.0,0.0,0.0,0.0,10.823973,28.44,165.7482,21.96,3.1648412
1991-06-01,2.0,16.709501,9.0095,13.059499,16.865616,7.5696936,12.07178,0,0,0.0,0.0,0.0,0.0,9.360001,22.68,180.63481,26.88,3.9212933
1991-06-02,51.0,14.3095,8.8595,11.899083,11.060065,6.4518843,9.281514,0,0,1.1,1.1,0.0,5.0,18.782204,38.519997,178.9796,19.77,2.993493
1991-06-03,53.0,12.409499,7.7095,9.974082,9.79429,5.0486813,7.391295,0,0,3.6000001,3.6000001,0.0,12.0,12.661564,31.319998,205.4592,22.44,3.1094847
1991-06-04,51.0,13.659499,7.6595,10.6095,11.655375,5.6857376,8.673434,0,0,0.9,0.9,0.0,6.0,8.373386,18.359999,235.30476,19.85,2.8653135
1991-06-05,0.0,19.4095,6.8095,13.913667,18.439991,5.209902,12.652222,0,0,0.0,0.0,0.0,0.0,18.837322,39.96,303.59412,30.72,4.6676803
1991-06-06,53.0,17.959501,10.0595,14.746998,17.315144,8.841623,13.95786,0,0,1.2,1.2,0.0,4.0,12.261158,29.16,151.08911,16.98,2.812495
1991-06-07,51.0,14.3095,12.0095,13.055331,13.102421,9.792801,11.3077545,0,0,3.4000003,3.4000003,0.0,15.0,19.245697,38.16,181.34946,10.77,1.6852378
1991-06-08,51.0,16.709501,10.459499,13.378249,15.50428,9.391455,12.3988,0,0,0.1,0.1,0.0,1.0,9.6932955,25.919998,189.05603,19.39,2.9317725
1991-06-09,2.0,20.4095,8.959499,15.432416,21.242676,7.751649,15.432773,0,0,0.0,0.0,0.0,0.0,7.127636,19.44,161.24126,27.14,4.3889403
1991-06-10,55.0,18.209501,13.2595,15.528251,18.481548,12.929382,15.41417,0,0,8.4,8.4,0.0,14.0,12.245293,25.919998,168.50345,12.21,2.1413012
1991-06-11,55.0,15.209499,10.5095,12.549083,13.063969,8.309209,10.251994,0,0,2.5,2.5,0.0,9.0,18.11841,37.44,207.98335,21.02,3.2065725
1991-06-12,61.0,13.1095,8.2595,10.761582,11.282513,6.2899714,8.880375,0,0,12.5,12.5,0.0,20.0,16.520823,35.64,185.08337,21.58,2.7120066
1991-06-13,51.0,13.7595,7.5095,11.007417,12.595753,5.5631657,9.517788,0,0,1.5000001,1.5000001,0.0,7.0,10.144082,28.08,181.34637,22.13,2.9750419
1991-06-14,51.0,14.3095,8.5095,11.440749,12.10792,6.5142794,9.2927685,0,0,0.5,0.5,0.0,4.0,17.339897,39.239998,175.02039,19.78,2.6289964
1991-06-15,55.0,15.7595,9.0595,12.005334,14.954449,7.6573887,10.779447,0,0,6.4,6.4,0.0,15.0,10.137692,34.56,121.51824,18.34,2.707654
1991-06-16,63.0,13.209499,8.8595,11.151165,12.869038,7.432947,9.835018,0,0,14.7,14.7,0.0,18.0,11.298495,29.16,165.39644,19.77,2.6818943
1991-06-17,51.0,15.409499,10.209499,12.719916,14.463631,8.724666,11.405747,0,0,0.3,0.3,0.0,1.0,10.799999,26.28,173.65985,19.33,2.8604045
1991-06-18,1.0,19.3095,7.7595,14.659497,20.357672,6.368849,14.287186,0,0,0.0,0.0,0.0,0.0,9.346143,24.48,315.5394,30.57,4.7105737
1991-06-19,51.0,23.209501,11.709499,17.628248,24.537079,10.749294,17.371656,0,0,0.3,0.3,0.0,1.0,12.413476,33.48,309.3089,24.51,4.4381404
1991-06-20,55.0,15.409499,11.8595,12.988666,15.094244,10.635918,11.841323,0,0,6.7999997,6.7999997,0.0,18.0,17.555305,35.28,159.67134,5.72,0.98610574
1991-06-21,51.0,14.959499,11.209499,13.021999,13.910366,10.56503,12.147869,0,0,0.2,0.2,0.0,1.0,9.387651,23.4,175.0659,13.17,2.0985014
1991-06-22,53.0,16.1095,11.6095,13.551166,15.176483,11.092641,12.835282,0,0,4.2,4.2,0.0,11.0,7.9526596,20.16,169.98358,15.13,2.3666868
1991-06-23,3.0,17.709501,11.2595,14.39283,17.240175,10.604818,14.050369,0,0,0.0,0.0,0.0,0.0,7.8954163,21.599998,200.21175,21.3,3.2924445
1991-06-24,51.0,19.209501,12.409499,16.136583,19.914703,12.429943,16.139141,0,0,0.1,0.1,0.0,1.0,9.726664,23.759998,201.27795,23.38,3.7437632
1991-06-25,3.0,15.9595,12.1095,14.246998,14.810413,11.213372,13.267654,0,0,0.0,0.0,0.0,0.0,11.966953,28.08,163.38553,14.31,2.2419538
1991-06-26,51.0,17.0595,12.409499,14.449081,16.598621,11.344265,13.64961,0,0,1.2,1.2,0.0,8.0,8.707238,22.68,168.30591,17.27,2.7828145
1991-06-27,2.0,20.7595,12.6095,16.826166,21.62568,12.352762,17.13156,0,0,0.0,0.0,0.0,0.0,10.041354,21.599998,289.23068,28.07,4.5684085
1991-06-28,1.0,21.6595,11.2595,17.26575,23.607878,11.097247,17.533619,0,0,0.0,0.0,0.0,0.0,11.885453,22.68,200.44962,28.13,4.76924
1991-06-29,51.0,16.6095,12.5095,14.819916,15.1071205,11.9667225,13.503331,0,0,0.2,0.2,0.0,2.0,16.954432,39.239998,170.48909,18.12,2.8044653
1991-06-30,3.0,17.1595,12.159499,14.524082,16.786549,11.577302,13.921784,0,0,0.0,0.0,0.0,0.0,8.350138,20.880001,156.03752,14.49,2.451725
1991-07-01,2.0,22.1095,12.5595,17.76367,23.62682,12.342779,18.357164,0,0,0.0,0.0,0.0,0.0,6.763786,16.919998,194.79681,27.96,4.6916275
1991-07-02,0.0,27.459501,13.409499,21.469917,29.570312,13.028273,22.471281,0,0,0.0,0.0,0.0,0.0,6.28713,16.199999,267.9905,29.84,5.6565056
1991-07-03,0.0,24.1595,15.909499,20.346998,26.119526,15.666279,21.000435,0,0,0.0,0.0,0.0,0.0,10.30883,23.4,183.44302,30.37,5.4407053
1991-07-04,1.0,21.1095,14.909499,18.0095,21.183554,14.879971,17.976355,0,0,0.0,0.0,0.0,0.0,12.413476,25.56,190.17543,29.19,4.850764
1991-07-05,1.0,18.6595,12.3095,16.094915,17.229895,11.681675,15.152077,0,0,0.0,0.0,0.0,0.0,10.799999,31.319998,207.51683,27.77,4.438517
1991-07-06,0.0,20.959501,9.8595,16.630333,21.798872,8.958638,16.103748,0,0,0.0,0.0,0.0,0.0,12.55879,31.319998,326.07443,29.89,5.0062637
1991-07-07,1.0,24.9095,13.909499,20.232416,25.76371,13.2985,20.32102,0,0,0.0,0.0,0.0,0.0,8.669949,21.599998,293.7359,30.18,5.582695
1991-07-08,0.0,24.8595,15.0095,20.39908,25.693958,14.574789,20.43638,0,0,0.0,0.0,0.0,0.0,10.44,24.119999,190.47957,30.37,5.655585
1991-07-09,1.0,21.0595,13.709499,17.713667,20.634195,13.166609,17.051592,0,0,0.0,0.0,0.0,0.0,15.941944,34.2,174.02275,27.28,4.631623
1991-07-10,3.0,18.209501,12.5595,15.31575,17.732695,11.390858,14.286677,0,0,0.0,0.0,0.0,0.0,11.113451,25.919998,170.41003,19.6,3.2331104
1991-07-11,3.0,21.209501,12.709499,17.538666,21.951616,12.321783,17.528627,0,0,0.0,0.0,0.0,0.0,6.130579,20.16,170.25641,18.98,3.3406248
1991-07-12,51.0,24.5595,15.409499,19.867832,26.803127,16.25646,21.015661,0,0,0.8,0.8,0.0,4.0,9.47012,19.8,290.8545,25.33,4.6680317
1991-07-13,51.0,18.959501,15.5595,17.394918,19.144913,14.560219,17.121815,0,0,0.8,0.8,0.0,5.0,14.759999,33.839996,185.81235,18.38,3.0621853
1991-07-14,53.0,18.3095,11.909499,14.9845,17.979614,10.943932,14.118957,0,0,2.6999998,2.6999998,0.0,5.0,11.440979,30.239998,185.67732,22.64,3.6426415
1991-07-15,61.0,16.0095,12.7595,14.471999,16.48288,12.403278,14.356137,0,0,10.1,10.1,0.0,20.0,13.0447235,29.16,130.08815,7.18,1.3455814
1991-07-16,53.0,18.7595,14.0595,16.130335,18.79623,14.621775,16.506529,0,0,0.9,0.9,0.0,2.0,10.30883,27.72,187.44861,16.86,2.7348652
1991-07-17,51.0,18.4095,12.7595,15.542834,18.591429,12.785913,15.307277,0,0,1.4000001,1.4000001,0.0,6.0,9.107359,25.56,190.43431,20.94,3.2708943
1991-07-18,1.0,18.8095,12.3095,15.713665,18.733246,12.057453,15.39875,0,0,0.0,0.0,0.0,0.0,9.290511,23.4,182.93166,23.05,3.6040912
1991-07-19,2.0,19.209501,13.3095,16.559502,18.970005,12.783209,16.11952,0,0,0.0,0.0,0.0,0.0,11.043261,22.68,183.06425,22.63,3.6521823
1991-07-20,53.0,17.6595,12.0095,14.6865835,16.860378,11.2173395,13.991376,0,0,1.4,1.4,0.0,2.0,9.885262,26.64,165.4132,20.31,3.1974156
1991-07-21,3.0,20.9095,12.6095,16.3095,21.294838,12.409224,16.698957,0,0,0.0,0.0,0.0,0.0,5.506941,15.84,241.01128,20.65,3.5089884
1991-07-22,1.0,24.9095,12.8095,19.584501,26.62084,12.530666,20.301493,0,0,0.0,0.0,0.0,0.0,14.386494,29.16,321.60648,28.98,5.1235785
1991-07-23,0.0,31.4095,17.5095,24.503248,34.14926,17.752071,26.252213,0,0,0.0,0.0,0.0,0.0,6.379216,22.319998,350.59274,28.47,5.7318206
1991-07-24,55.0,24.8095,16.3095,20.924086,25.967049,16.040615,21.28972,0,0,2.5,2.5,0.0,4.0,13.009903,34.2,172.6576,21.21,4.2253847
1991-07-25,51.0,18.8595,13.409499,15.847,17.519337,12.745525,14.965862,0,0,0.4,0.4,0.0,2.0,15.03835,34.2,163.67693,18.52,2.9547033
1991-07-26,51.0,18.6595,12.409499,15.95325,19.174463,11.774206,15.528011,0,0,0.3,0.3,0.0,1.0,10.446206,27.359999,162.11586,18.77,2.9951787
1991-07-27,51.0,20.8095,13.5595,17.2595,21.062296,13.184204,17.236526,0,0,1.0,1.0,0.0,5.0,8.12197,22.68,193.31761,20.1,3.4794621
1991-07-28,1.0,22.1095,13.3095,17.949083,22.008478,13.103073,17.848846,0,0,0.0,0.0,0.0,0.0,10.464797,23.039999,177.59645,23.46,4.0896754
1991-07-29,3.0,21.3595,14.7595,17.911583,21.537472,14.580639,17.826704,0,0,0.0,0.0,0.0,0.0,6.9899354,18.359999,180.90933,19.95,3.5265312
1991-07-30,1.0,22.8595,13.959499,19.02825,23.730598,13.920982,19.20582,0,0,0.0,0.0,0.0,0.0,6.725354,19.08,236.76819,26.79,4.669399
1991-07-31,1.0,24.6595,14.1095,19.844917,26.369501,13.8625145,20.223236,0,0,0.0,0.0,0.0,0.0,9.47012,20.519999,234.8192,27.44,4.981725
1991-08-01,2.0,21.8595,14.3595,18.4095,22.230625,13.417133,18.178976,0,0,0.0,0.0,0.0,0.0,12.287555,29.16,180.53244,24.88,4.2131
1991-08-02,2.0,24.6095,12.209499,18.901167,26.118198,12.463333,19.625038,0,0,0.0,0.0,0.0,0.0,8.766573,19.8,215.66003,26.29,4.6862164
1991-08-03,1.0,25.7595,16.5095,21.424086,27.530035,16.960863,22.25965,0,0,0.0,0.0,0.0,0.0,7.928177,19.44,198.84473,27.11,5.06599
1991-08-04,0.0,24.4095,14.209499,19.642836,25.687592,14.174185,19.994787,0,0,0.0,0.0,0.0,0.0,12.522619,27.0,175.59294,26.91,4.887285
1991-08-05,3.0,21.8095,15.909499,18.811583,22.039318,16.334276,19.376839,0,0,0.0,0.0,0.0,0.0,9.565437,25.56,202.67798,21.94,3.7262232
1991-08-06,2.0,24.0595,15.409499,19.971998,25.083387,16.021952,20.922907,0,0,0.0,0.0,0.0,0.0,8.557102,23.759998,183.8691,22.47,4.0400696
1991-08-07,63.0,22.209501,15.709499,17.972002,21.80897,16.591022,18.49819,0,0,16.2,16.2,0.0,17.0,14.8257065,32.399998,142.98672,9.08,1.7752073
1991-08-08,53.0,20.7595,17.6095,18.884497,22.31037,17.878944,19.912775,0,0,3.9000006,3.9000006,0.0,12.0,15.542662,32.760002,120.66305,9.3,1.7379622
1991-08-09,53.0,18.709501,14.659499,16.467833,19.092789,15.047153,16.935883,0,0,3.3000002,3.3000002,0.0,10.0,12.397806,24.84,223.52623,10.55,1.8018032
1991-08-10,61.0,15.1095,12.709499,13.644917,15.133469,12.28228,13.35422,0,0,21.0,21.0,0.0,22.0,11.304229,20.519999,161.91864,5.57,0.884928
1991-08-11,53.0,18.7595,11.7595,15.117836,19.533543,11.716074,15.437478,0,0,1.5,1.5,0.0,6.0,6.519877,18.72,232.28885,19.2,2.9864943
1991-08-12,53.0,18.9095,11.709499,16.055334,19.43775,11.327365,16.448555,0,0,2.0,2.0,0.0,6.0,8.287822,18.359999,76.334404,14.21,2.2702587
1991-08-13,2.0,21.8595,13.209499,17.605333,23.28183,13.332888,18.410542,0,0,0.0,0.0,0.0,0.0,7.9526596,21.599998,304.90253,23.11,3.8321083
1991-08-14,2.0,23.4095,14.209499,19.042831,25.01035,14.961815,20.479979,0,0,0.0,0.0,0.0,0.0,9.021574,17.64,299.8864,22.04,3.8257706
1991-08-15,0.0,26.2595,15.8595,21.642832,29.371273,16.883026,23.860846,0,0,0.0,0.0,0.0,0.0,8.12197,18.359999,249.5671,23.27,4.304791
1991-08-16,1.0,24.4095,17.6595,20.896997,27.297876,19.080725,22.98613,0,0,0.0,0.0,0.0,0.0,9.0,19.08,173.70195,23.08,4.049363
1991-08-17,2.0,25.1595,17.709501,21.207418,27.862396,19.286034,23.609007,0,0,0.0,0.0,0.0,0.0,8.766573,16.199999,193.71935,21.58,3.8427722
1991-08-18,2.0,25.959501,17.209501,21.6845,29.209286,19.080347,24.45131,0,0,0.0,0.0,0.0,0.0,9.346143,18.0,195.04643,21.88,3.9857187
1991-08-19,1.0,24.6095,17.8095,21.188665,27.942635,20.111261,23.696037,0,0,0.0,0.0,0.0,0.0,7.145796,15.84,181.19344,21.86,3.8719473
1991-08-20,2.0,23.6095,16.0595,20.049084,25.065935,17.764048,21.666773,0,0,0.0,0.0,0.0,0.0,7.7043357,19.8,206.10933,23.07,3.966181
1991-08-21,0.0,24.4095,16.8595,20.942831,26.22516,17.582443,22.287931,0,0,0.0,0.0,0.0,0.0,7.2,19.44,204.49855,23.62,4.21783
1991-08-22,0.0,22.7595,15.0595,18.91575,24.240494,15.444263,19.432598,0,0,0.0,0.0,0.0,0.0,11.525623,24.48,174.22719,23.63,4.096322
1991-08-23,2.0,17.3595,12.659499,15.057415,15.352287,11.502956,13.5024,0,0,0.0,0.0,0.0,0.0,15.496736,36.36,168.4501,18.37,2.9403965
1991-08-24,2.0,17.3595,11.209499,14.4886675,16.34938,10.713551,13.63848,0,0,0.0,0.0,0.0,0.0,8.557102,20.16,201.80145,15.25,2.5211978
1991-08-25,3.0,18.1095,9.6095,15.017833,17.535084,9.197979,14.528103,0,0,0.0,0.0,0.0,0.0,7.5685663,20.519999,197.71591,20.86,3.2264009
1991-08-26,61.0,14.659499,12.409499,13.188666,14.280485,10.8980465,12.364403,0,0,15.0,15.0,0.0,13.0,10.883676,18.359999,122.94703,4.78,0.97916764
1991-08-27,63.0,16.5095,12.959499,14.151168,15.279285,11.100323,12.773496,0,0,32.299995,32.299995,0.0,22.0,19.930477,41.039997,155.1916,7.34,1.1257547
1991-08-28,61.0,13.6095,12.209499,13.101166,13.023346,10.5685835,11.685485,0,0,22.699999,22.699999,0.0,24.0,21.659916,40.32,154.73943,4.03,0.6250376
1991-08-29,61.0,18.7595,13.159499,15.5824175,17.420393,11.318638,13.927424,0,0,20.7,20.7,0.0,22.0,32.76,64.079994,131.75278,8.25,1.4073007
1991-08-30,63.0,15.909499,13.709499,15.013664,16.662636,13.846365,15.643838,0,0,72.1,72.1,0.0,24.0,20.240196,44.639996,151.09769,2.7,0.61585855
1991-08-31,61.0,16.6595,13.159499,15.332417,16.8731,12.875927,15.659915,0,0,13.800001,13.800001,0.0,13.0,8.404285,21.96,201.34784,7.82,1.3717031
1991-09-01,51.0,16.6595,11.659499,14.076165,16.23992,11.087254,13.864642,0,0,0.90000004,0.90000004,0.0,5.0,7.42159,20.16,204.44392,17.97,2.6418657
1991-09-02,1.0,18.6595,9.1095,14.684499,19.027159,7.8822556,14.240472,0,0,0.0,0.0,0.0,0.0,8.0899935,18.0,356.56155,20.33,3.1623485
1991-09-03,1.0,22.0595,12.0095,17.199081,22.846148,11.410307,17.22112,0,0,0.0,0.0,0.0,0.0,12.4811535,24.119999,326.66965,21.34,3.5641928
1991-09-04,1.0,24.1095,14.959499,19.563667,25.534727,14.91478,20.340467,0,0,0.0,0.0,0.0,0.0,10.495713,21.96,316.99664,21.47,3.806127
1991-09-05,1.0,23.6095,16.3095,19.809504,25.752455,16.75511,21.014517,0,0,0.0,0.0,0.0,0.0,6.489992,14.759999,179.29706,21.2,3.668051
1991-09-06,51.0,20.1095,14.3595,17.042833,20.871689,14.215586,17.503866,0,0,0.2,0.2,0.0,1.0,9.3876505,23.4,164.7566,17.04,2.7027712
1991-09-07,51.0,16.8095,13.409499,15.359498,17.586,12.968689,15.175548,0,0,2.5,2.5,0.0,11.0,10.464797,25.56,213.30696,11.25,1.8475797
1991-09-08,3.0,18.3595,10.3095,14.805332,18.30103,9.456604,14.317887,0,0,0.0,0.0,0.0,0.0,9.114471,25.56,291.56744,19.2,2.8924248
1991-09-09,1.0,20.7595,10.2595,15.728249,21.065691,9.318814,15.462578,0,0,0.0,0.0,0.0,0.0,9.72,22.319998,284.32895,20.48,3.3409553
1991-09-10,2.0,21.0095,12.3595,17.453249,21.675795,12.305185,17.660069,0,0,0.0,0.0,0.0,0.0,8.225035,19.44,239.51105,19.93,3.261161
1991-09-11,2.0,18.5095,11.3595,14.938666,19.101751,10.65592,14.867158,0,0,0.0,0.0,0.0,0.0,7.7879906,21.24,149.00165,17.78,2.7156396
1991-09-12,61.0,17.459501,12.0595,14.644917,16.45872,11.653169,14.005811,0,0,1.3,1.3,0.0,1.0,12.620554,29.519999,169.23187,16.24,2.4094253
1991-09-13,61.0,15.8595,12.209499,13.692832,14.717596,10.6532,12.609204,0,0,5.6,5.6,0.0,6.0,13.039754,29.519999,237.7305,15.09,2.2404416
1991-09-14,1.0,17.0095,11.3095,13.942834,16.513716,10.472423,13.33653,0,0,0.0,0.0,0.0,0.0,9.422101,20.16,300.56613,17.94,2.6204321
1991-09-15,1.0,19.0595,9.3595,14.944916,19.246662,8.454998,14.87194,0,0,0.0,0.0,0.0,0.0,8.12197,20.519999,296.08215,18.22,2.7333238
1991-09-16,1.0,21.5595,11.709499,17.140749,22.483683,11.190403,17.446241,0,0,0.0,0.0,0.0,0.0,10.483357,20.519999,338.19852,17.88,2.962932
1991-09-17,2.0,24.2595,15.7595,19.607416,24.303726,14.34543,19.271238,0,0,0.0,0.0,0.0,0.0,14.8257065,28.8,13.759065,16.86,3.389045
1991-09-18,2.0,24.459501,14.909499,20.155333,25.609213,15.013084,20.878391,0,0,0.0,0.0,0.0,0.0,6.5693827,13.679999,310.65247,18.1,3.2033846
1991-09-19,2.0,21.1595,14.7595,17.65325,22.510118,14.482742,18.036425,0,0,0.0,0.0,0.0,0.0,7.5685663,19.44,188.26309,17.74,2.8919542
1991-09-20,2.0,15.1095,11.409499,13.413666,14.729485,10.114016,12.178002,0,0,0.0,0.0,0.0,0.0,9.114471,24.48,241.2324,14.94,2.187729
1991-09-21,2.0,15.8595,9.5595,12.938664,15.257963,8.653439,12.113838,0,0,0.0,0.0,0.0,0.0,7.928177,17.28,328.5232,16.14,2.3325584
1991-09-22,3.0,15.8595,10.2595,13.351167,15.350128,9.233724,12.859647,0,0,0.0,0.0,0.0,0.0,6.12,11.5199995,342.26935,6.63,1.1432331
1991-09-23,1.0,18.8595,9.7595,14.426164,18.451551,8.460521,13.701674,0,0,0.0,0.0,0.0,0.0,10.495713,18.72,317.62463,16.38,2.528756
1991-09-24,1.0,23.2595,13.0595,18.028252,23.683447,12.831099,18.345806,0,0,0.0,0.0,0.0,0.0,11.304229,20.519999,322.3737,16.82,2.9088552
1991-09-25,1.0,25.959501,15.5595,20.042833,27.264091,14.978741,20.658913,0,0,0.0,0.0,0.0,0.0,9.021574,16.56,1.3410851,15.54,2.8538132
1991-09-26,0.0,23.709501,13.959499,19.04075,24.858843,14.110275,19.674896,0,0,0.0,0.0,0.0,0.0,8.699793,14.4,177.84705,16.24,2.7949214
1991-09-27,3.0,18.1095,13.3095,15.574084,18.26258,13.407446,15.747108,0,0,0.0,0.0,0.0,0.0,11.298495,23.039999,172.60606,13.25,1.9124938
1991-09-28,3.0,17.9095,12.659499,14.932419,18.301685,12.928526,15.367768,0,0,0.0,0.0,0.0,0.0,5.692099,15.84,204.41072,10.26,1.5886703
1991-09-29,3.0,18.6095,10.659499,14.9845,18.599672,10.294947,15.039486,0,0,0.0,0.0,0.0,0.0,8.4042845,21.24,292.36514,14.02,2.093135
1991-09-30,3.0,19.459501,13.1095,16.011583,20.06435,13.01099,16.330406,0,0,0.0,0.0,0.0,0.0,7.2,14.04,204.94392,14.09,2.192017
1991-10-01,2.0,17.209501,10.8595,13.7595,16.685452,10.91668,13.5709915,0,0,0.0,0.0,0.0,0.0,6.989936,18.72,179.99998,13.58,1.9622183
1991-10-02,3.0,14.459499,9.1095,11.776166,13.720068,8.362515,11.202793,0,0,0.0,0.0,0.0,0.0,6.3690495,18.0,183.43356,11.11,1.5281112
1991-10-03,2.0,16.3595,8.7595,12.678249,15.481823,7.6397448,11.712344,0,0,0.0,0.0,0.0,0.0,11.019764,19.8,333.86633,14.74,2.0935295
1991-10-04,1.0,18.8095,10.459499,14.021998,17.342628,8.114591,12.306817,0,0,0.0,0.0,0.0,0.0,12.57426,20.16,4.995619,14.9,2.4613702
1991-10-05,1.0,20.709501,10.909499,15.244915,20.268505,9.051834,14.374749,0,0,0.0,0.0,0.0,0.0,8.557102,16.56,16.680992,14.53,2.3154197
1991-10-06,2.0,16.0595,10.0095,13.061582,14.98823,8.175785,11.886939,0,0,0.0,0.0,0.0,0.0,10.805999,26.64,156.36047,11.3,1.7090435
1991-10-07,2.0,14.8595,8.5595,11.938664,14.035133,7.920804,11.393379,0,0,0.0,0.0,0.0,0.0,7.386582,17.64,223.99496,10.3,1.4243724
1991-10-08,3.0,16.5595,6.9595,12.357415,16.115404,5.4356155,11.64952,0,0,0.0,0.0,0.0,0.0,6.5693827,11.879999,9.59306,12.26,1.7474229
1991-10-09,1.0,20.0095,9.8095,14.494916,19.092432,8.292419,13.556413,0,0,0.0,0.0,0.0,0.0,5.991594,10.799999,20.598242,12.36,1.9700562
1991-10-10,1.0,23.6095,12.209499,17.069918,23.544655,11.195267,16.797562,0,0,0.0,0.0,0.0,0.0,7.928177,16.56,337.46832,13.14,2.3075035
1991-10-11,1.0,21.9095,12.459499,16.709501,22.24558,11.806631,16.426569,0,0,0.0,0.0,0.0,0.0,12.6462,22.68,171.7733,13.22,2.2924488
1991-10-12,51.0,15.3095,11.7595,13.26575,14.10696,10.992532,12.325055,0,0,0.1,0.1,0.0,1.0,8.28,22.68,204.51616,10.99,1.5608443
1991-10-13,0.0,15.9595,8.959499,12.396999,15.331955,7.5844984,11.353383,0,0,0.0,0.0,0.0,0.0,6.0347,14.4,351.87,12.43,1.7473648
1991-10-14,0.0,19.3095,10.6095,14.772,19.0632,9.5410185,14.26001,0,0,0.0,0.0,0.0,0.0,5.937272,11.879999,331.5689,12.27,1.8862591
1991-10-15,0.0,19.459501,10.0095,14.619918,18.599556,8.91373,13.687482,0,0,0.0,0.0,0.0,0.0,10.041354,22.319998,156.80136,12.05,1.9998752
1991-10-16,61.0,12.959499,8.5595,10.7345,11.47509,2.9591389,6.858298,0,0,7.4000006,7.4000006,0.0,8.0,39.97459,72.36,222.59206,9.1,1.8111621
1991-10-17,1.0,9.659499,5.8595,8.067834,7.323372,4.0122423,5.8027625,0,0,0.0,0.0,0.0,0.0,8.0899935,16.919998,165.35257,10.09,1.2762424
1991-10-18,3.0,10.209499,6.0095,8.307418,7.8109922,3.6175852,5.9611797,0,0,0.0,0.0,0.0,0.0,8.14587,17.64,31.01965,4.78,0.8833382
1991-10-19,3.0,13.1095,8.3595,10.357417,11.6588,6.374653,8.786386,0,0,0.0,0.0,0.0,0.0,8.049845,16.56,314.7335,9.53,1.3271213
1991-10-20,51.0,13.1095,7.1595,10.801167,11.903147,5.958256,9.518069,0,0,1.4000001,1.4000001,0.0,5.0,16.595179,28.44,174.51498,7.33,1.0730408
1991-10-21,55.0,11.5595,8.3095,10.226167,9.173473,4.9828854,6.990952,0,0,2.6,2.6,0.0,6.0,25.1614,49.32,225.73389,7.6,1.3268334
1991-10-22,55.0,11.2595,5.7595,8.01575,6.914937,2.6007972,4.737231,0,0,7.9,7.9,0.0,11.0,16.489416,36.0,42.529324,9.08,1.4992899
1991-10-23,53.0,8.8095,2.9595,6.5095005,5.260911,-0.014389038,3.5975647,0,0,2.1999998,2.1999998,0.0,9.0,15.725037,32.399998,151.92761,7.24,0.9446027
1991-10-24,55.0,7.5095,3.4595,5.726167,5.7915964,0.87811613,3.6632605,0,0,8.299999,8.299999,0.0,20.0,7.10031,15.84,116.33299,4.45,0.586172
1991-10-25,53.0,8.3595,1.2595,4.5699162,5.296856,-1.8083816,1.5688515,0,0,4.5,4.5,0.0,11.0,14.84318,24.84,65.103905,7.94,0.96123904
1991-10-26,0.0,8.7595,2.3595,5.2990837,5.224781,-2.4820998,1.1821784,0,0,0.0,0.0,0.0,0.0,18.043148,34.56,11.166721,10.63,1.6489801
1991-10-27,2.0,5.0595,0.10949999,2.60325,0.10538149,-5.8957715,-2.325491,0,0,0.0,0.0,0.0,0.0,18.335276,38.88,41.863556,9.86,1.6397955
1991-10-28,51.0,4.1595,-0.5905,1.4053334,-0.7053609,-5.7525787,-3.488384,0,0,0.2,0.2,0.0,1.0,16.831684,32.039997,43.770298,6.09,1.4064491
1991-10-29,0.0,5.6595,-2.4405,1.5990833,1.1961656,-7.4509964,-2.9366868,0,0,0.0,0.0,0.0,0.0,14.8257065,28.8,28.75704,10.66,1.2895529
1991-10-30,3.0,3.8595,-1.4905,1.7761666,0.72209024,-5.354501,-1.5971292,0,0,0.0,0.0,0.0,0.0,10.144082,15.4800005,73.33771,4.59,0.60374033
1991-10-31,51.0,5.4595,2.5095,3.7824166,3.2018065,-0.85399675,1.2124577,0,0,1.6000003,1.6000003,0.0,11.0,7.729527,16.919998,0.67010105,5.01,0.59468925
1991-11-01,2.0,7.3095,2.7595,4.9095006,2.4355512,-1.8580215,0.6621445,0,0,0.0,0.0,0.0,0.0,17.610588,38.16,44.717304,6.1,1.290394
1991-11-02,3.0,7.0095,2.0095,4.447,3.5621195,-2.1651945,0.7765147,0,0,0.0,0.0,0.0,0.0,11.792404,23.039999,45.23387,7.32,1.1586293
1991-11-03,55.0,7.6595,4.3595,6.0553336,5.179929,1.6623869,3.4366188,0,0,2.9,2.9,0.0,5.0,11.043261,17.64,43.62722,3.29,0.57818854
1991-11-04,61.0,9.659499,5.7595,7.651167,8.743503,3.1490602,5.9231277,0,0,20.200003,20.200003,0.0,18.0,10.829959,18.0,77.14691,2.97,0.45584276
